Id,ACTION
326,0.7625313695228476
327,0.977
328,0.9989044980043894
329,0.976
330,0.9877378244498822
331,0.9866156520153185
332,0.9940398098912437
333,1
334,0.970064797396821
335,0.999624051642583
336,0.9435860342174761
337,1
338,0.918464951816994
339,0.9778254943149424
340,0.9687296041212607
341,0.9127767640906543
342,0.9754832984178452
343,0.6941329223825737
344,1
345,0.9836
346,0.9592569155791874
347,0.8997811358821387
348,0.9982476986781335
349,0.9997699161053998
350,0.6931230769230768
351,0.9566143483709274
352,0.997064288454162
353,0.9881650457306272
354,0.11464928579581975
355,0.860771964670497
356,0.9882307692307692
357,0.3281196477118037
358,0.9817075960453918
359,0.9631414160179307
360,0.5156968581192898
361,0.9484299839593958
362,0.997395642907609
363,0.9989277777777776
364,0.8803516298464434
365,0.9876666666666666
366,0.9998260869565218
367,0.9815055604676295
368,1
369,0.9993672363551592
370,0.9834374224157444
371,0.9990361990950226
372,1
373,0.9489512076165854
374,6.006216006216006e-4
375,0.970489010989011
376,1
377,0.06810621560551836
378,0.9790017449035335
379,0.9986427536231883
380,0.24034072795542621
381,0.5019581174574332
382,0.9939526231223702
383,0.9994315093770942
384,0.998
385,0.8844565114478942
386,0.9940105487207016
387,0.6281627388882302
388,0.9842857142857142
389,0.999945945945946
390,0.9546
391,0.9956
392,0.9832592592592593
393,0.9671118787209966
394,0.996625
395,0.21095406880963644
396,0.9969245393086332
397,1
398,0.9812986060161407
399,0.8767887268697618
400,0.998117637917638
401,0.997875
402,0.997
403,0.9295592868357695
404,0.9985650793650793
405,0.962
406,0.8099429004801415
407,0.9903066735309545
408,0.9945909721857089
409,0.9990361990950226
410,0.9977019338109611
411,1
412,0.36651077280332583
413,0.6556788297950106
414,0.9766636962686023
415,1
416,0.9438674014203515
417,0.998
418,0.9922900649785303
419,0.942968253968254
420,0.9974222222222222
421,0.993731343283582
422,0.9919344262295082
423,0.986075
424,0.7378573924974063
425,0.9989466666666668
426,0.9971250004028689
427,0.9734732813260017
428,0.991644073955309
429,0.9111894770600156
430,0.9987124183006536
431,0.9743587157071926
432,0.9404770219240488
433,0.9637681936513123
434,0.9486354723073136
435,0.9735286180877668
436,0.9991608372801937
437,0.9987844891631543
438,0.03653651712602033
439,0.9860010628518956
440,0.06580794337875508
441,0.8833589743589743
442,1
443,1
444,0.9866156520153185
445,0.5420259146370793
446,0.989117654555641
447,0.7098407380997542
448,1
449,0.9988152681016811
450,0.9697111854313846
451,0.027714547473692876
452,0.9092498104183835
453,0.9944285714285714
454,0.8948585071904506
455,0.9946426074975381
456,0.9866451863354038
457,0.998
458,0.8706961531206013
459,1
460,0.2659129437655982
461,0.6109221902346779
462,1
463,0.998054483186014
464,0.9900110815783779
465,0.9710545878189494
466,0.9887163456787459
467,0.0013631608985955176
468,0.9036325199542105
469,0.9998304843304843
470,0.9921751128899835
471,0.9945592749084884
472,0.99275
473,0.9997241529496577
474,1
475,0.9951118539819417
476,0.9956666794505457
477,0.992
478,0.9973953703955398
479,0.9992511102651949
480,0.9998933333333333
481,1
482,0.9937361363575222
483,0.9915131868131868
484,0.9754832984178452
485,0.9946954787995224
486,0.7479181406344766
487,0.8850463901583316
488,0.992
489,1
490,0.7479181406344766
491,0.9942634831949461
492,0.9954444444444445
493,0.7212514718592503
494,1
495,0.9594681703609835
496,0.99
497,0.9999166666666667
498,0.9971225293991499
499,0.9978688524590164
500,0.9330030303030304
501,0.9936
502,0.8616033420138617
503,0.886379558922269
504,0.9941463569700705
505,0.983344447922776
506,0.9055797101449277
507,0.9999090909090909
508,0.9995730488189972
509,0.9699811150469733
510,0.016649895377002278
511,0.995467033386742
512,0.9700688644688644
513,0.9858947368421053
514,0.3075737179678396
515,0.9990184686417853
516,0.9687792471358428
517,0.9994920634920635
518,0.9528786523570204
519,0.9658086203182175
520,0.23502026725075678
521,0.9973099597366871
522,0.8774146847599731
523,1
524,0.009154196522191817
525,0.9015743657684999
526,0.05320780143696843
527,0.9820796670093331
528,0.9777164687329268
529,0.9387975848712691
530,1
531,0.9878274526232782
532,0.9948421644203599
533,0.998
534,0.8786041178023918
535,0.9999349593495935
536,0.9993088235294117
537,0.9992307692307693
538,0.9961080514175542
539,0.9846181955307935
540,0.9726090837443837
541,0.9779517411309496
542,0.996284809536928
543,0.7177082587402626
544,1
545,0.9404528468571041
546,0.9999015559726342
547,0.056731388988294114
548,0.8476100947832698
549,0.9883296151294525
550,0.9120256190479438
551,0.9992669843915973
552,0.9969690297418412
553,0.9888597961728024
554,0.8034381009325257
555,0.9690570264330391
556,0.9943948003216043
557,0.9948333333333333
558,0.9080031701910212
559,0.962718451411835
560,0.9872263898627149
561,0.9340823357759013
562,0.9986009795845857
563,0.9948295619837881
564,0.8672541655611861
565,1
566,0.9455245073860301
567,0.4166105579708301
568,0.7723169024040167
569,0.9893625971985663
570,0.9749709956709957
571,0.21685940001097734
572,0.9689881336625835
573,0.37210015486830333
574,0.6694954621568172
575,0.9999597989949749
576,1
577,0.9969282651512154
578,0.9614784674095072
579,0.9632272675126055
580,0.992559079036905
581,0.9971305076285548
582,0.9990024401291989
583,1
584,0.9907011897517733
585,0.9910598332919092
586,0.9979189532689533
587,0.998
588,0.9954829715453539
589,0.998
590,0.9101486755254339
591,0.9613877586744382
592,0.92
593,0.6595691024255101
594,0.9991378133808041
595,0.9987913279132792
596,0.997906976744186
597,0.9744510344827587
598,0.9963196106722206
599,0.9204290139322294
600,0.9820543452927808
601,1
602,0.9280448110105193
603,1
604,0.9384659575858351
605,0.9991976340899231
606,0.9868047619047619
607,0.9956219772040825
608,0.996
609,0.986625934450588
610,0.9115246997766764
611,0.9032829862646803
612,0.9655453159041394
613,0.9857862482526183
614,0.6831545777883763
615,0.9923293345800218
616,0.2900540130865056
617,0.9169188880729747
618,0.9451053504735836
619,0.99625
620,0.9714583333333334
621,1
622,0.9471276827437818
623,0.9289033202698108
624,0.7943655582995689
625,0.9991976340899231
626,0.9809888184059667
627,0.970936507936508
628,0.7179287026304958
629,0.9899174934971738
630,0.9989851406784566
631,0.9997411764705884
632,0.8814414548161982
633,1
634,0.9931370329951669
635,0.9358522839038579
636,0.9961195806670351
637,0.9828086020863195
638,0.994407316017316
639,0.9997284144427001
640,0.9949227088700774
641,0.994990188547799
642,0.7957130952380952
643,0.986995883148679
644,0.986383525014717
645,0.9883061774361115
646,0.5121216255994712
647,0.9626272616556505
648,0.703909972342092
649,0.999875
650,0.8427820483609957
651,0.9910588888888888
652,1
653,0.07878824762667143
654,0.8836669676645323
655,0.952019362013369
656,0.9942233667454687
657,0.97684371921674
658,0.9935877625524685
659,0.635578425439295
660,0.9616946948792272
661,0.8387011392528704
662,0.9748501627217631
663,0.9988155191256831
664,0.9991114506895654
665,0.6667071569920302
666,0.49223449698281235
667,0.6532966014231467
668,0.987858673593419
669,0.9970593594592936
670,0.954742767014621
671,0.914
672,0.746824217864676
673,0.04941520013901359
674,0.9990597671772311
675,0.9793703448825037
676,0.9783172145294227
677,0.8590404761904762
678,0.9965299307937341
679,0.9780352463296255
680,0.8732216195097843
681,0.659864378724131
682,0.7275550235368003
683,0.9548266597775791
684,0.9913638995437033
685,0.9812671826646626
686,0.8555443446047596
687,0.9826440470958969
688,0.9781778143872819
689,0.999207370383957
690,0.9991302365023115
691,0.994
692,0.989303709604913
693,0.86262960665066
694,0.9890900713624792
695,0.9994494322344323
696,0.862
697,0.9949120480994661
698,0.981376881554816
699,0.9240889315934298
700,0.9631414160179307
701,0.9288111111111113
702,0.9989428571428571
703,0.993489204650253
704,0.4740818182452808
705,0.2841924448757601
706,0.8468782433615051
707,0.9756179905364568
708,0.9986317460317461
709,0.9957314641744548
710,0.9976065694947875
711,0.9632222222222222
712,0.9997175373317614
713,0.9996785714285714
714,1
715,0.99995
716,0.8262366473937133
717,0.835561276690091
718,0.9169188880729747
719,0.8949179048906455
720,0.8624666666666667
721,0.9597975978307365
722,0.9912222222222222
723,0.9747626898217249
724,0.8736383800255069
725,1
726,0.6894633946148813
727,0.9898722467631378
728,0.9949530441826988
729,0.9547279912269558
730,0.6111965283934001
731,0.7903304566317597
732,0.9994285714285714
733,0.9995
734,1
735,0.9684318877520605
736,0.2236471192543903
737,0.9621254115503496
738,0.762
739,0.9932721261979033
740,1
741,0.9535705156087932
742,0.9873084318887121
743,0.9997333333333334
744,1
745,1
746,0.9761638794874559
747,0.9996655353027446
748,0.999207370383957
749,0.996
750,1
751,0.979
752,0.9746893939393939
753,0.9966881200190262
754,0.9871279069767441
755,1
756,0.7312306349621149
757,1
758,0.9016421237749578
759,0.9905130244724109
760,0.9977894736842106
761,0.9792857142857143
762,0.9612741124356717
763,0.8459047141364389
764,0.7579089214815604
765,0.9981958009598726
766,0.9593370870649583
767,0.3302911491031839
768,1
769,0.9913333333333333
770,0.996
771,0.999
772,0.9922634831949461
773,0.9960880848190881
774,0.9621973350052724
775,0.9852588708515562
776,0.22148472834048466
777,0.9945899957494884
778,0.9113546360257404
779,0.999897435897436
780,0.692763677230077
781,0.9489512076165854
782,0.999979797979798
783,0.9983333333333334
784,0.9846241835216352
785,0.647941811422152
786,0.9839495274950436
787,0.9882904790434593
788,0.9564070538831969
789,1
790,0.6516191787964267
791,0.89583487754076
792,1
793,0.9852055115131992
794,0.869526679719446
795,0.9925933515482696
796,0.9749622673031476
797,0.9771
798,0.9895189393939394
799,0.07698229371848747
800,0.9653839027779021
801,0.9857497853325088
802,0.9814763441619422
803,0.9277772310790033
804,0.9362431026146195
805,0.9910008945170246
806,0.9997175373317614
807,0.7895407604653012
808,0.8067185486443027
809,0.90379092633709
810,0.9032829862646803
811,0.9937397798125884
812,0.04120837182666608
813,0.9999718309859155
814,0.9922900649785303
815,0.5911399828203384
816,1
817,1
818,0.782212762626504
819,0.789332902940862
820,0.9307241770245558
821,0.8070476372574905
822,0.9961290670580679
823,1
824,0.977318322347434
825,0.971
826,0.7532911536974154
827,0.998
828,1
829,0.996
830,0.9997271834537528
831,0.2404077874809904
832,0.9755333333333334
833,0.9940327231668836
834,0.9825979220779221
835,0.955
836,0.9771338520593422
837,0.9708316313973986
838,0.9812000000000001
839,0.887369810157953
840,0.8416503062469993
841,0.873710478628126
842,0.999929411764706
843,0.9994483333333334
844,1
845,0.9641183293907556
846,0.9960505050505051
847,0.9493050112157457
848,0.9998431673052363
849,0.9606917857776328
850,0.04423518323720167
851,0.996
852,0.8847840134564445
853,0.8998172297940159
854,0.12030845626815338
855,0.9984989652471314
856,0.9998524808524809
857,0.9899124504633684
858,0.9689968534109381
859,0.9923333333333334
860,0.9999177769318615
861,0.9978516483516483
862,0.9872714949545341
863,0.9937459339758606
864,0.4764641373481835
865,0.5363034734103863
866,0.8350902439024389
867,0.8966614472323616
868,0.9976006160086476
869,0.9927439413338424
870,0.8922628848951624
871,0.9984989652471314
872,0.9022245912234262
873,0.9985797101449275
874,0.9957743249612446
875,1
876,0.9795411745678478
877,0.9358333333333334
878,0.9787908918917965
879,0.9250013193206468
880,0.7479181406344766
881,0.730294213931345
882,0.9282
883,0.9998060344827586
884,0.9895279144865352
885,0.8272496284600502
886,0.9999718309859155
887,0.9805785261404047
888,0.9948295619837881
889,0.8907068892496647
890,0.9993585250693521
891,0.9964933937188696
892,0.9371581880860945
893,0.9671696654377236
894,0.9963724982746722
895,0.9991302365023115
896,0.9940719010577801
897,0.3220288773958225
898,0.9935689754689757
899,0.9631414160179307
900,0.9917476674761901
901,0.9994007873637717
902,0.8548563492063492
903,0.995392333428495
904,0.9870995099651517
905,0.9998571428571429
906,0.8922628848951624
907,0.998
908,0.9960370941121545
909,0.6139795358253526
910,0.8610057284658531
911,0.6916031114202053
912,0.8636845247595832
913,0.999144809413475
914,0.9974591225722986
915,0.9684513906042976
916,0.9688027217738594
917,0.9951118539819417
918,0.9834250706444523
919,0.9980120231399633
920,0.9694894530402862
921,0.9991818181818182
922,0.9971634321569605
923,0.8995579174250408
924,0.9408836615905823
925,0.5803266427633079
926,1
927,0.990044673539519
928,0.9988355667105149
929,0.9948295619837881
930,1
931,0.9977555816686252
932,0.9895
933,0.8922628848951624
934,0.36020459172839014
935,0.9887770123839009
936,0.9220248342970102
937,0.9702906632006713
938,0.9981056580748363
939,0.6831545777883763
940,1
941,1
942,0.995
943,0.8257594902909862
944,0.9870995099651517
945,0.8950225380899295
946,0.9618833333333333
947,0.9996592072546439
948,0.9854894272394276
949,0.9950774807640056
950,1
951,0.9992131661442006
952,0.1416079340533496
953,0.9249752201599258
954,0.9728550069402908
955,0.7764352941176471
956,0.20588776861987182
957,0.991897435897436
958,0.9293612388485176
959,0.6983672605764716
960,0.5368660407560463
961,0.7428835243302285
962,0.999
963,0.9983454545454545
964,0.9062817238317239
965,0.9835977011494252
966,0.9956
967,1
968,0.9386198810269029
969,0.9998304843304843
970,0.9761720787257331
971,0.9997701863354037
972,1
973,0.988
974,0.9885550881142926
975,0.5564693692957741
976,0.9508612377291695
977,0.9997284144427001
978,0.5891867842132417
979,0.7962676656315524
980,0.21685940001097734
981,0.9975910766324272
982,0.9929851728054896
983,0.995593169000525
984,0.04817066588280827
985,0.9838259672734241
986,0.7479181406344766
987,0.9999545454545455
988,0.9948295619837881
989,0.7593257571210206
990,0.06831798630627531
991,0.5012338813222783
992,0.87266223254338815
993,1
994,0.9992965686274511
995,0.9596825396825398
996,0.9907652775852858
997,0.7682778808114221
998,0.9245357224042898
999,0.988
1000,0.9927333333333334
1001,0.9069230769230769
1002,0.9950018480565356
1003,0.9742186535601491
1004,0.9830414109827381
1005,0.9994992876873894
1006,0.9502386743217384
1007,0.9920053910166836
1008,0.9859893912311348
1009,0.9999230769230769
1010,0.9853786731588127
1011,0.998
1012,0.9043765047737651
1013,1
1014,0.9904574901857265
1015,0.996
1016,0.99795
1017,0.3711495593981177
1018,0.8741681708955825
1019,0.9508416619861386
1020,1
1021,0.9813333333333334
1022,0.9546571428571429
1023,0.9918645150518031
1024,0.9891072874493927
1025,0.9741047569709198
1026,0.2996724312257139
1027,0.9997271834537528
1028,0.9262563845192222
1029,0.9859893912311348
1030,0.9978159020392138
1031,0.9835807467566855
1032,0.997
1033,0.9995
1034,0.9018172406538044
1035,0.9999094126157638
1036,0.9997364672364673
1037,0.7903304566317597
1038,0.9818314703046218
1039,0.2703365716487079
1040,0.9972772702934247
1041,0.9636430135227938
1042,0.9982358437842308
1043,0.01965879911724243
1044,0.7708439861524048
1045,0.5932721202600929
1046,0.9915959413630848
1047,0.9949191425120774
1048,0.9945592749084884
1049,0.04679112945124064
1050,0.9994807930920854
1051,1
1052,1
1053,0.9920758890308188
1054,0.666770470720241
1055,0.9876327231668837
1056,0.7764134754687856
1057,0.46959794634882956
1058,0.9864648526077098
1059,0.9136687769531056
1060,0.9454906428426748
1061,0.9914686180512635
1062,0.5656283000379639
1063,0.9956666794505457
1064,0.981484496124031
1065,1
1066,0.9958464857502727
1067,0.9305664763103706
1068,0.9486354723073136
1069,0.9898423529411765
1070,0.9903857712992504
1071,0.09967109793462346
1072,0.9995235240439684
1073,0.9425367852798809
1074,1
1075,0.9999130434782608
1076,0.9977937096364303
1077,0.9223840824860541
1078,0.9579365808451991
1079,1
1080,0.8363600705753425
1081,1
1082,0.989
1083,0.8832756302521009
1084,0.9778431673052363
1085,0.926755657412364
1086,0.9998904109589041
1087,0.9593960680832131
1088,0.9825381898631623
1089,0.8922705964964276
1090,0.9997365151515152
1091,0.9489733325952517
1092,0.9923375794669274
1093,0.99922880648763
1094,0.9957618747372845
1095,0.989378943590136
1096,0.9849779144272784
1097,1
1098,0.9866666666666666
1099,0.9951118539819417
1100,0.9785344942796396
1101,0.7764134754687856
1102,0.7692794888490225
1103,0.9991646881287727
1104,0.9015743657684999
1105,1
1106,0.9994285714285714
1107,0.998012940358054
1108,0.9968596918846541
1109,0.9954171070999123
1110,0.9961428571428571
1111,0.9931370329951669
1112,0.9394532695374802
1113,0.9999782608695652
1114,0.9956733947489381
1115,0.9746651556776557
1116,0.7522007936507936
1117,0.9880545041100609
1118,0.9109191163781973
1119,0.9852055115131992
1120,0.9288704332172195
1121,0.9759505737776419
1122,0.06108002189381499
1123,0.6706274514272828
1124,0.5918277626750909
1125,1
1126,0.992775790017524
1127,1
1128,0.9970341964498068
1129,0.9503333333333334
1130,0.9961092307692307
1131,0.8905137374238928
1132,0.9329504860280804
1133,0.998
1134,1
1135,0.7871752127266002
1136,0.9899046846324737
1137,0.9479037105377335
1138,0.998
1139,0.9978461538461538
1140,0.83238124362895
1141,0.9523865585829122
1142,0.9797627560343299
1143,0.9671231565344669
1144,0.8297250922916699
1145,0.99
1146,1
1147,0.98555
1148,0.8139171774664208
1149,0.9690570264330391
1150,0.9995555555555555
1151,0.9993707881923338
1152,0.9597674539512775
1153,1
1154,0.8472754844437268
1155,1
1156,0.9987446576196057
1157,0.9995445544554455
1158,0.9723360020733561
1159,0.9349876980030947
1160,0.94179547393424
1161,0.9981844863731656
1162,0.9980588313656062
1163,0.9901955699026329
1164,0.9846199233716475
1165,0.9963396355589555
1166,0.9985038960458081
1167,1
1168,0.9705014097014096
1169,0.18904974475000141
1170,0.9840640728598533
1171,0.9980120231399633
1172,0.5911052631578948
1173,0.9978259066759066
1174,0.9850179375700993
1175,0.9987124183006536
1176,0.9744788035783961
1177,0.9765573529411764
1178,0.9973660670135546
1179,0.989948163163897
1180,0.32151746084321503
1181,0.5254259405213075
1182,0.9205728291316526
1183,0.9851551461386036
1184,0.9698603229312921
1185,0.999974025974026
1186,0.9947361626445714
1187,0.9980461719088857
1188,0.1557285180686744
1189,0.9971634321569605
1190,0.9013649373881932
1191,0.9986009795845857
1192,0.994
1193,1
1194,0.9925238620925729
1195,0.8560124052998501
1196,0.9333239432995999
1197,1
1198,0.9839526001705029
1199,0.999731343283582
1200,0.9999090174792413
1201,0.8850605477964436
1202,0.9756666666666668
1203,0.9969142857142858
1204,0.9143954488966317
1205,0.96172799587881
1206,0.8948297840247905
1207,0.9228898947457773
1208,0.9919578815504859
1209,0.4627566860162859
1210,0.9212502548509282
1211,0.9136589556626793
1212,0.8751498034282365
1213,0.8540333747769088
1214,0.9308402001720957
1215,0.9999649122807018
1216,0.7395751493740577
1217,0.961
1218,0.992
1219,0.9843667654762391
1220,0.8337931344428268
1221,0.9801694181655587
1222,0.9919327509814619
1223,0.998
1224,0.3726770009308549
1225,0.9992534547152195
1226,1
1227,0.9980042398247726
1228,0.9711640173959704
1229,0.9419129470790009
1230,0.9987124183006536
1231,0.9967544025162274
1232,0.8987999999999999
1233,0.9991757060448315
1234,0.9998666666666667
1235,0.9883751525862333
1236,0.9999591836734694
1237,0.9824673745173744
1238,0.983049363363859
1239,0.9984268905545179
1240,0.9908710722833108
1241,0.9410117839777323
1242,0.9810181553199023
1243,0.879
1244,1
1245,0.9999314641744549
1246,0.5943915995104558
1247,0.9242479364187864
1248,0.9969614896214896
1249,0.767210077168557
1250,0.998
1251,0.9430873715435188
1252,0.7991661605056921
1253,0.999
1254,0.989
1255,0.9975118514493005
1256,1
1257,0.9644872005265581
1258,0.7445176180408738
1259,1
1260,0.993531914893617
1261,1
1262,0.9962107418937608
1263,0.9718381055214191
1264,0.9932119225332043
1265,0.9112790390137245
1266,0.9735650941215647
1267,0.9938363636363636
1268,0.919888813255609
1269,0.9465
1270,0.999945945945946
1271,0.9831981295377712
1272,0.9977255202464128
1273,0.9927588027135839
1274,0.9742384023933093
1275,0.9965189393939394
1276,1
1277,0.9935714906930514
1278,0.9920023899362092
1279,0.9982594805954657
1280,0.9073938954181474
1281,0.9991675178283873
1282,0.9983424886380327
1283,0.9961080514175542
1284,0.9807047619047619
1285,1
1286,0.8395
1287,0.768115737106846
1288,0.8139171774664208
1289,0.9889066986052996
1290,0.9623572154094694
1291,0.9949977823021915
1292,0.9191323804143968
1293,0.8922628848951624
1294,0.9203071195947836
1295,0.9948295619837881
1296,0.7053330006253385
1297,0.9935141759255182
1298,0.7140533068798671
1299,0.7579089214815604
1300,0.9983560420281474
1301,0.9991704073784863
1302,0.48465893971279667
1303,0.9946357531388008
1304,0.983158992516123
1305,0.21113208051778895
1306,1
1307,1
1308,0.9999354838709676
1309,0.9994913881635765
1310,0.9270350626385108
1311,0.9560873546743112
1312,0.9979044980043894
1313,0.6566432863335512
1314,0.9871548796736574
1315,0.999968253968254
1316,0.8797382518483563
1317,1
1318,0.9958106060606061
1319,0.986512880997565
1320,0.07474394222593866
1321,0.94195362564801
1322,0.9919373415623075
1323,0.9975776387763278
1324,0.9991039331743574
1325,0.995846127202482
1326,0.8963123348484237
1327,0.06831798630627531
1328,0.9973151652269299
1329,0.9689310344827586
1330,0.9949966211654117
1331,0.9965774272543121
1332,0.998117637917638
1333,0.8698674603602019
1334,0.8360512174989427
1335,0.8617920361423763
1336,0.9990752301832626
1337,0.9959673121243552
1338,1
1339,0.7618688039764461
1340,0.9788676472802558
1341,0.980939367556911
1342,0.9823267395608375
1343,0.9755432446367119
1344,0.9726090837443837
1345,0.998
1346,0.984091281303754
1347,0.997967213114754
1348,0.9996998712512642
1349,0.9901472074699241
1350,0.9971735478505216
1351,0.5705836235125293
1352,0.9739479019799376
1353,0.9032829862646803
1354,0.9991680049797697
1355,0.8288019530310601
1356,0.9958788235066065
1357,0.8795927863647441
1358,0.2413576682889988
1359,0.001509917056261727
1360,0.6667071569920302
1361,0.8989099429888516
